canonical_smiles,parent_molecule_chembl_id,parent_pref_name,approved_chembl_ids,approved_pref_names,first_approvals,withdrawn_flags
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,CHEMBL1201112,NELARABINE,CHEMBL1201112,NELARABINE,2005,False
CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,CHEMBL1201116,HETACILLIN,CHEMBL1201116;CHEMBL1201121,HETACILLIN;HETACILLIN POTASSIUM,1982,False
COc1ccccc1OCC(O)COC(N)=O,CHEMBL1201117,METHOCARBAMOL,CHEMBL1201117,METHOCARBAMOL,1957,False
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,CHEMBL1201195,CEFMETAZOLE,CHEMBL1201118;CHEMBL1201195,CEFMETAZOLE SODIUM;CEFMETAZOLE,1989,False
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,CHEMBL1201129,DECITABINE,CHEMBL1201129,DECITABINE,2006,False
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,CHEMBL1201131,PIPERONYL BUTOXIDE,CHEMBL1201131,PIPERONYL BUTOXIDE,2000,False
CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,CHEMBL1201134,LUBIPROSTONE,CHEMBL1201134,LUBIPROSTONE,2006,False
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL1201139,MEGESTROL ACETATE,CHEMBL1201139,MEGESTROL ACETATE,1971,False
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL1201146,NORETHINDRONE ACETATE,CHEMBL1201146,NORETHINDRONE ACETATE,1973,False
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CHEMBL1201147,OCTOCRYLENE,CHEMBL1201147,OCTOCRYLENE,2006,False
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL1201148,MEPREDNISONE,CHEMBL1201148,MEPREDNISONE,1982,False
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,CHEMBL1201151,MESTRANOL,CHEMBL1201151,MESTRANOL,1961,False
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,CHEMBL1201165,QUINESTROL,CHEMBL1201165,QUINESTROL,1982,False
Cc1cc(C(=O)NNCc2ccccc2)no1,CHEMBL1201168,ISOCARBOXAZID,CHEMBL1201168,ISOCARBOXAZID,1959,True
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],CHEMBL1201170,LITHIUM CITRATE ANHYDROUS,CHEMBL1201170;CHEMBL2103738,LITHIUM CITRATE ANHYDROUS;LITHIUM CITRATE,1980,False
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,CHEMBL1201239,IODAMIDE,CHEMBL1201172;CHEMBL1201239,IODAMIDE MEGLUMINE;IODAMIDE,1982,False
CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CHEMBL1201173,MEDRYSONE,CHEMBL1201173,MEDRYSONE,1969,False
CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,CHEMBL1201237,LEVOBUNOLOL,CHEMBL1201177;CHEMBL1201237,LEVOBUNOLOL HYDROCHLORIDE;LEVOBUNOLOL,1985,False
C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,CHEMBL1201222,LISDEXAMFETAMINE,CHEMBL1201178;CHEMBL1201222,LISDEXAMFETAMINE DIMESYLATE;LISDEXAMFETAMINE,2007,False
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL1201182,TEMSIROLIMUS,CHEMBL1201182,TEMSIROLIMUS,2007,False
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,CHEMBL1201191,LEVOCETIRIZINE,CHEMBL1201190;CHEMBL1201191,LEVOCETIRIZINE DIHYDROCHLORIDE;LEVOCETIRIZINE,2007,False
NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,CHEMBL1201192,ARMODAFINIL,CHEMBL1201192,ARMODAFINIL,2007,False
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,CHEMBL1201224,CEFMENOXIME,CHEMBL1201224;CHEMBL3183193,CEFMENOXIME;CEFMENOXIME HYDROCHLORIDE,1987,False
CNC(C)(C)Cc1ccccc1,CHEMBL1201234,MEPHENTERMINE,CHEMBL1201234;CHEMBL3184799,MEPHENTERMINE;MEPHENTERMINE SULFATE,1951,False
C/N=C(\NC)NCc1ccccc1,CHEMBL1201260,BETHANIDINE,CHEMBL1201260;CHEMBL2110368,BETHANIDINE;BETHANIDINE SULFATE,1982,False
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,CHEMBL1201266,LODOXAMIDE,CHEMBL1201266;CHEMBL3989725,LODOXAMIDE;LODOXAMIDE TROMETHAMINE,1993,False
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,CHEMBL1201271,BUCLIZINE,CHEMBL1201271;CHEMBL2360580,BUCLIZINE;BUCLIZINE HYDROCHLORIDE,1982,False
CC(=O)NCCCS(=O)(=O)O,CHEMBL1201293,ACAMPROSATE,CHEMBL1201293;CHEMBL2068724,ACAMPROSATE;ACAMPROSATE CALCIUM,2004,False
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,CHEMBL1201302;CHEMBL2021430,DEXAMETHASONE PHOSPHORIC ACID;DEXAMETHASONE SODIUM PHOSPHATE,1959,False
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,CHEMBL1201303,PYRVINIUM,CHEMBL1201303;CHEMBL1908377,PYRVINIUM;PYRVINIUM PAMOATE,1982,False
C[C@H](N)[C@H](O)c1cccc(O)c1,CHEMBL1201319,METARAMINOL,CHEMBL1201319;CHEMBL2062262,METARAMINOL;METARAMINOL BITARTRATE,1954,False
C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,CHEMBL1201325,HEXOCYCLIUM,CHEMBL1201325;CHEMBL1626570,HEXOCYCLIUM;HEXOCYCLIUM METHYLSULFATE,1982,False
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,CHEMBL1201328,CARPHENAZINE,CHEMBL1201328;CHEMBL2358147,CARPHENAZINE;CARPHENAZINE MALEATE,1982,False
Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,CHEMBL1201348,MENADIOL DIPHOSPHORIC ACID,CHEMBL1201348;CHEMBL3989728,MENADIOL DIPHOSPHORIC ACID;MENADIOL SODIUM DIPHOSPHATE,1982,False
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL1201746,PRALATREXATE,CHEMBL1201746,PRALATREXATE,2009,False
CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,CHEMBL1201747,ALCAFTADINE,CHEMBL1201747,ALCAFTADINE,2010,False
CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,CHEMBL1201748,CABAZITAXEL,CHEMBL1201748,CABAZITAXEL,2010,False
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1201749,DIFLUPREDNATE,CHEMBL1201749,DIFLUPREDNATE,2008,False
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,CHEMBL1201752,IXABEPILONE,CHEMBL1201752,IXABEPILONE,2007,False
O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,CHEMBL1201753,PITAVASTATIN,CHEMBL1201753;CHEMBL1237061;CHEMBL3989920;CHEMBL3989923,PITAVASTATIN;PITAVASTATIN CALCIUM;PITAVASTATIN SODIUM;PITAVASTATIN MAGNESIUM,2009;2017,False
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,CHEMBL1201754,RUFINAMIDE,CHEMBL1201754,RUFINAMIDE,2007,False
O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,CHEMBL1201758,BEPOTASTINE,CHEMBL1201758;CHEMBL1201759,BEPOTASTINE;BEPOTASTINE BESYLATE,2009,False
N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,CHEMBL1201760,BESIFLOXACIN,CHEMBL1201760;CHEMBL1201761,BESIFLOXACIN;BESIFLOXACIN HYDROCHLORIDE,2009,False
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,CHEMBL1201764,FESOTERODINE,CHEMBL1201764;CHEMBL1201765,FESOTERODINE;FESOTERODINE FUMARATE,2007,False
CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,CHEMBL1201766,FOSPROPOFOL,CHEMBL1201766;CHEMBL2021422,FOSPROPOFOL;FOSPROPOFOL DISODIUM,2008,False
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,CHEMBL1201772,PRASUGREL,CHEMBL1201772;CHEMBL1201773;CHEMBL6068340,PRASUGREL;PRASUGREL HYDROCHLORIDE;PRASUGREL BESYLATE,2009;2018,False
C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,CHEMBL1201774,SAPROPTERIN,CHEMBL1201774;CHEMBL1201775,SAPROPTERIN;SAPROPTERIN DIHYDROCHLORIDE,2007,False
CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,CHEMBL1201776,TAPENTADOL,CHEMBL1201776;CHEMBL1201777,TAPENTADOL;TAPENTADOL HYDROCHLORIDE,2008,False
NC(=O)N[C@@H](CCC(=O)O)C(=O)O,CHEMBL1201780,CARGLUMIC ACID,CHEMBL1201780,CARGLUMIC ACID,2003,False
CCCCCCOC(=O)CCC(=O)CN,CHEMBL1201784,HEXAMINOLEVULINATE,CHEMBL1201784;CHEMBL1201785,HEXAMINOLEVULINATE;HEXAMINOLEVULINATE HYDROCHLORIDE,2010,False
CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,CHEMBL1201786,LAPYRIUM,CHEMBL1201786;CHEMBL1201787,LAPYRIUM;LAPYRIUM CHLORIDE,1982,False
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,CHEMBL1201794,RIBOFLAVIN 5'-PHOSPHATE,CHEMBL1201794;CHEMBL3989697,RIBOFLAVIN 5'-PHOSPHATE;RIBOFLAVIN 5'-PHOSPHATE SODIUM,1985,False
Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,CHEMBL1201863,DEXLANSOPRAZOLE,CHEMBL1201863,DEXLANSOPRAZOLE,2009,False
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,CHEMBL1201864,DIENOGEST,CHEMBL1201864,DIENOGEST,2010,False
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CHEMBL1201891,DEFLAZACORT,CHEMBL1201891,DEFLAZACORT,2017,False
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,CHEMBL1208422,ROSE BENGAL FREE ACID,CHEMBL1208422;CHEMBL3989461,ROSE BENGAL FREE ACID;ROSE BENGAL SODIUM I 131,1971,False
O=S(O)(O)=S,CHEMBL1208642,THIOSULFURIC ACID,CHEMBL1208642;CHEMBL2096650,THIOSULFURIC ACID;SODIUM THIOSULFATE,1992,False
C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CHEMBL1229211,DOLUTEGRAVIR,CHEMBL1213165;CHEMBL1229211,DOLUTEGRAVIR SODIUM;DOLUTEGRAVIR,2013,False
Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,CHEMBL2103872,CEFTOLOZANE,CHEMBL1213250;CHEMBL2103872,CEFTOLOZANE SULFATE;CEFTOLOZANE,2014,False
CC(Cc1ccccc1)NCc1ccccc1Cl,CHEMBL1213251,CLOBENZOREX,CHEMBL1213251,CLOBENZOREX,,True
O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,CHEMBL1213252,CLORAZEPIC ACID,CHEMBL1213252;CHEMBL2096631,CLORAZEPIC ACID;CLORAZEPATE DIPOTASSIUM,1972,False
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,CHEMBL1213351,PROPOXYPHENE,CHEMBL1213351;CHEMBL1237104;CHEMBL3989716,PROPOXYPHENE;PROPOXYPHENE HYDROCHLORIDE;PROPOXYPHENE NAPSYLATE,1957;1971,True
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,CHEMBL1213492,GIVINOSTAT,CHEMBL1213492;CHEMBL6068400,GIVINOSTAT;GIVINOSTAT HYDROCHLORIDE,2024,False
N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,CHEMBL1214124,PERAMPANEL,CHEMBL1214124,PERAMPANEL,2012,False
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL1222250,DEXTROSE,CHEMBL1222250,DEXTROSE,1982,False
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CHEMBL1229517,VEMURAFENIB,CHEMBL1229517,VEMURAFENIB,2011,False
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,CHEMBL1230314,ESTETROL ANHYDROUS,CHEMBL1230314;CHEMBL6068423,ESTETROL ANHYDROUS;ESTETROL,2021,False
CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL1231574,LEVOMEFOLIC ACID,CHEMBL1231574;CHEMBL1615371,LEVOMEFOLIC ACID;LEVOMEFOLATE CALCIUM,2010,False
O=S(=O)(O)c1cc(O)ccc1O,CHEMBL1232131,DOBESILIC ACID,CHEMBL1232131;CHEMBL1514715,DOBESILIC ACID;ETHAMSYLATE,,False
[N-]=[N+]=O,CHEMBL1234579,NITROUS OXIDE,CHEMBL1234579,NITROUS OXIDE,,False
O=O,CHEMBL1234886,OXYGEN,CHEMBL1234886,OXYGEN,2006,False
S1SSSSSSS1,CHEMBL1235452,SULFUR,CHEMBL1235452,SULFUR,1982,False
O=C(O)[C@H](O)[C@@H](O)C(=O)O,CHEMBL1236315,TARTARIC ACID,CHEMBL1236315,TARTARIC ACID,1985,False
O=C[C@H](O)[C@@H](O)[C@H](O)CO,CHEMBL1236821,XYLOSE,CHEMBL1236821,XYLOSE,1982,False
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,CHEMBL1237021,LURASIDONE,CHEMBL1237021;CHEMBL1615372,LURASIDONE;LURASIDONE HYDROCHLORIDE,2010,False
COc1cccc(C2(O)CCCCC2CN(C)C)c1,CHEMBL1237044,TRAMADOL,CHEMBL1237044;CHEMBL1237065,TRAMADOL;TRAMADOL HYDROCHLORIDE,1995,False
CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,CHEMBL1237054,PLICAMYCIN,CHEMBL1237054,PLICAMYCIN,1970,False
O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],CHEMBL1237066,CALCIUM GLUCEPTATE,CHEMBL1237066,CALCIUM GLUCEPTATE,1982,False
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,CHEMBL1237072,DIRITHROMYCIN,CHEMBL1237072,DIRITHROMYCIN,1995,False
COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,CHEMBL1237123,DOXACURIUM,CHEMBL1237099;CHEMBL1237123,DOXACURIUM CHLORIDE;DOXACURIUM,1991,False
C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,CHEMBL1615438,LEVOCABASTINE,CHEMBL1237102;CHEMBL1615438,LEVOCABASTINE HYDROCHLORIDE;LEVOCABASTINE,1993,False
CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,CHEMBL1237122,CARBOPROST,CHEMBL1237105;CHEMBL1237122,CARBOPROST TROMETHAMINE;CARBOPROST,1979,False
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CHEMBL1237132,CLEVIDIPINE,CHEMBL1237132,CLEVIDIPINE,2008,False
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,CHEMBL1241951,LETERMOVIR,CHEMBL1241951,LETERMOVIR,2017,False
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CHEMBL1254682,LEVALLORPHAN,CHEMBL1254682;CHEMBL2062276,LEVALLORPHAN;LEVALLORPHAN TARTRATE,1982,False
CN(C)CCN(Cc1cccs1)c1ccccn1,CHEMBL1411979,METHAPYRILENE,CHEMBL1255739;CHEMBL1411979;CHEMBL3187246,METHAPYRILENE HYDROCHLORIDE;METHAPYRILENE;METHAPYRILENE FUMARATE,,True
CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,CHEMBL1255800,FIDAXOMICIN,CHEMBL1255800,FIDAXOMICIN,2011,False
Cc1ccc(=O)n(-c2ccccc2)c1,CHEMBL1256391,PIRFENIDONE,CHEMBL1256391,PIRFENIDONE,2011,False
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,CHEMBL1256786,FORMOTEROL,CHEMBL1256786;CHEMBL3989798,FORMOTEROL;FORMOTEROL FUMARATE,2001,False
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,CHEMBL1256841,NIALAMIDE,CHEMBL1256841,NIALAMIDE,,True
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,CHEMBL1257015,PICOTAMIDE,CHEMBL1257015,PICOTAMIDE,,False
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,CHEMBL1257051,TEDIZOLID,CHEMBL1257051,TEDIZOLID,,False
O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,CHEMBL1257073,TECOVIRIMAT,CHEMBL1257073;CHEMBL5315121,TECOVIRIMAT;TECOVIRIMAT MONOHYDRATE,2018,False
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,CHEMBL1259059,SOFOSBUVIR,CHEMBL1259059,SOFOSBUVIR,2013,False
CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,CHEMBL1269025,EDOXABAN,CHEMBL1269025;CHEMBL2105682,EDOXABAN;EDOXABAN TOSYLATE,2015,False
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CHEMBL1276308,MIFEPRISTONE,CHEMBL1276308,MIFEPRISTONE,2000,False
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,CHEMBL1287853,FEDRATINIB,CHEMBL1287853;CHEMBL4297216,FEDRATINIB;FEDRATINIB HYDROCHLORIDE,2019,False
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,CHEMBL1289494,TIVOZANIB,CHEMBL1289494;CHEMBL2105756,TIVOZANIB;TIVOZANIB HYDROCHLORIDE,2017,False
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,CHEMBL1289601,LENVATINIB,CHEMBL1289601;CHEMBL2105704,LENVATINIB;LENVATINIB MESYLATE,2015,False
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CHEMBL1289926,AXITINIB,CHEMBL1289926,AXITINIB,2012,False
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,CHEMBL1618018,HOMATROPINE,CHEMBL1319362;CHEMBL1618018,HOMATROPINE HYDROBROMIDE;HOMATROPINE,,False
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,CHEMBL1322884,PHENOTHRIN,CHEMBL1322884,PHENOTHRIN,,True
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CHEMBL1329455,MOLSIDOMINE,CHEMBL1329455,MOLSIDOMINE,,False
CC(=O)Nc1cc([As](=O)(O)O)ccc1O,CHEMBL1330792,ACETARSONE,CHEMBL1330792,ACETARSONE,,True
OCl,CHEMBL1616046,HYPOCHLOROUS ACID,CHEMBL1334078;CHEMBL1616046,SODIUM HYPOCHLORITE;HYPOCHLOROUS ACID,,False
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1364144,METHYLPREDNISOLONE ACETATE,CHEMBL1364144,METHYLPREDNISOLONE ACETATE,1959,False
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,CHEMBL1372950,NICERGOLINE,CHEMBL1372950,NICERGOLINE,,False
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,CHEMBL1374379,BENZONATATE,CHEMBL1374379,BENZONATATE,1958,False
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,CHEMBL1402684,OXYPHENISATIN ACETATE,CHEMBL1402684,OXYPHENISATIN ACETATE,,True
CC1OC(C)OC(C)O1,CHEMBL1410743,PARALDEHYDE,CHEMBL1410743,PARALDEHYDE,,False
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CHEMBL1414320,SUXIBUZONE,CHEMBL1414320,SUXIBUZONE,,True
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1418176,METHANDROSTENOLONE,CHEMBL1418176,METHANDROSTENOLONE,,True
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,CHEMBL1442422,DIBENZEPIN,CHEMBL1442422;CHEMBL2104287,DIBENZEPIN;DIBENZEPIN HYDROCHLORIDE,,True
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,CHEMBL1449676,ORNIDAZOLE,CHEMBL1449676,ORNIDAZOLE,,False
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CHEMBL1452696,FEPRAZONE,CHEMBL1452696,FEPRAZONE,,True
O=[N+]([O-])c1ccc(O)c2ncccc12,CHEMBL1454910,NITROXOLINE,CHEMBL1454910,NITROXOLINE,,True
C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,CHEMBL1463345,CANRENONE,CHEMBL1463345,CANRENONE,,True
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,CHEMBL1474889,CLOBUTINOL,CHEMBL1474889,CLOBUTINOL,1961,True
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,CHEMBL1474963,BENZARONE,CHEMBL1474963,BENZARONE,,True
