canonical_smiles,molecule_chembl_ids,parent_molecule_chembl_ids,activity_ids,document_chembl_ids,pchembl_values
Cc1cccn2cc(CNC(=O)c3nc(N)nc4c(F)cccc34)nc12,CHEMBL5896909,CHEMBL5896909,27034691,CHEMBL5725940,8.16
CC(C)c1nc(CNC(=O)c2nc(N)nc3c(F)cccc23)cs1,CHEMBL5877392,CHEMBL5877392,27034694,CHEMBL5725940,9.22
Nc1nc(C(=O)NCc2cc(C3CC3)on2)c2cccc(F)c2n1,CHEMBL5924694,CHEMBL5924694,27034697,CHEMBL5725940,7.85
Nc1nc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2cccc(F)c2n1,CHEMBL5828328,CHEMBL5828328,27034703,CHEMBL5725940,8.19
Nc1nc(C(=O)NCC2CCN(c3ncc(F)cn3)CC2)c2cccc(F)c2n1,CHEMBL6003531,CHEMBL6003531,27034706,CHEMBL5725940,8.1
Nc1nc(C(=O)NCC2CC3CCC2C3)c2cccc(F)c2n1,CHEMBL5861218,CHEMBL5861218,27034709,CHEMBL5725940,7.5
Cc1cccc(CNC(=O)c2nc(N)nc3c(Cl)cc(Cl)cc23)n1,CHEMBL5744502,CHEMBL5744502,27034727,CHEMBL5725940,8.19
Cc1ccc(F)c(CNC(=O)c2nc(N)nc3c(-c4ncco4)cccc23)n1,CHEMBL5823370,CHEMBL5823370,27034742,CHEMBL5725940,8.77
Nc1nc(C(=O)NCc2ncccn2)c2cccc(I)c2n1,CHEMBL5922314,CHEMBL5922314,27034745,CHEMBL5725940,6.64
Nc1nc(C(=O)NCc2cccc(Cc3ccc(F)c(F)c3)n2)c2cccc(F)c2n1,CHEMBL5774547,CHEMBL5774547,27034754,CHEMBL5725940,8.92
COc1cccc2c(C(=O)NCc3cccc(Cc4ccccc4)n3)nc(N)nc12,CHEMBL5791055,CHEMBL5791055,27034757,CHEMBL5725940,8.6
[2H]C([2H])(NC(=O)c1nc(N)nc2c(OC)cccc12)c1cccc(C([2H])([2H])c2ccc(N3CCOCC3)nc2)n1,CHEMBL5751946,CHEMBL6069801,27034763,CHEMBL5725940,8.8
[2H]C([2H])(NC(=O)c1nc(N)nc2c(OC)cccc12)c1cccc(C([2H])([2H])c2cccc(OCCOC)c2)n1,CHEMBL5933668,CHEMBL6070993,27034766,CHEMBL5725940,8.72
[2H]C([2H])(NC(=O)c1nc(N)nc2c(OC)cccc12)c1cccc(C([2H])([2H])c2cncc(-c3ncco3)c2)n1,CHEMBL5815718,CHEMBL6070893,27034772,CHEMBL5725940,8.68
[2H]C([2H])(NC(=O)c1nc(N)nc2c(OC)cccc12)c1cccc(C([2H])([2H])c2ccc(C(C)(C)OCOC)nc2)n1,CHEMBL5819222,CHEMBL6070923,27034775,CHEMBL5725940,8.64
[2H]C([2H])(NC(=O)c1nc(N)nc2c(OC)cccc12)c1cccc(C([2H])([2H])c2cncc(N3CCOCC3)c2)n1,CHEMBL6052036,CHEMBL6071103,27034778,CHEMBL5725940,8.6
Nc1nc(C(=O)NCc2cccc(Cc3ccccc3F)n2)c2cccc(F)c2n1,CHEMBL5765568,CHEMBL5765568,27034781,CHEMBL5725940,8.89
Nc1nc(C(=O)NCc2cccc(Cc3ccncc3)n2)c2cccc(F)c2n1,CHEMBL5950484,CHEMBL5950484,27034784,CHEMBL5725940,8.8
Nc1cc(Cl)c(-c2ccncc2)c(-c2cccnc2)n1,CHEMBL5877429,CHEMBL5877429,27514277,CHEMBL5726810,6.3
Nc1cc(Br)c(-c2ccncc2)c(-c2cccnc2)n1,CHEMBL5883063,CHEMBL5883063,27514286,CHEMBL5726810,6.52
Nc1cc(Cl)c(-c2ccnc(F)c2)c(-c2ccncc2)n1,CHEMBL6035154,CHEMBL6035154,27514319,CHEMBL5726810,6.26
CCn1c(=O)c2c(C)c(CN3CCNC3=O)sc2n(CCOC)c1=O,CHEMBL5896827,CHEMBL5896827,27756755,CHEMBL5727338,6.92
CCn1c(=O)c2c(C)c(CN3CCNC3=O)sc2n(CC2CCO2)c1=O,CHEMBL5985967,CHEMBL5985967,27756767,CHEMBL5727338,6.55
COCCn1c(=O)n(C(C)C)c(=O)c2c(C)c(CN3CCNC3=O)sc21,CHEMBL5756168,CHEMBL5756168,27756779,CHEMBL5727338,6.57
CCn1c(=O)c2c(C)c(Cn3cc[nH]c3=O)sc2n(CCOC)c1=O,CHEMBL5811768,CHEMBL5811768,27756791,CHEMBL5727338,7.0
CCn1c(=O)c2c(C)c(Cn3cn[nH]c3=O)sc2n(CCC(F)(F)F)c1=O,CHEMBL6062615,CHEMBL6062615,27756812,CHEMBL5727338,6.1
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CCC(F)(F)F)C3)nc21,CHEMBL5754972,CHEMBL5754972,28170587,CHEMBL5728077,9.22
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC(C(F)(F)F)C(F)(F)F)C3)nc21,CHEMBL5854801,CHEMBL5854801,28170590,CHEMBL5728077,9.52
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC(F)F)C3)nc21,CHEMBL5978030,CHEMBL5978030,28170593,CHEMBL5728077,9.4
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CCN(C)C)C3)nc21,CHEMBL5855888,CHEMBL5855888,28170596,CHEMBL5728077,8.27
CCN1CCC[C@@H](c2nc3c4cccc(OC)c4nc(N)n3n2)C1,CHEMBL6020805,CHEMBL6020805,28170599,CHEMBL5728077,7.47
COCCN1CCC[C@@H](c2nc3c4cccc(OC)c4nc(N)n3n2)C1,CHEMBL5935139,CHEMBL5935139,28170602,CHEMBL5728077,8.51
CCCCN1CCC[C@@H](c2nc3c4cccc(OC)c4nc(N)n3n2)C1,CHEMBL5906749,CHEMBL5906749,28170605,CHEMBL5728077,7.54
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC(C)C)C3)nc21,CHEMBL5875103,CHEMBL5875103,28170608,CHEMBL5728077,7.35
C#CC(C)(C)N1CCC[C@@H](c2nc3c4cccc(OC)c4nc(N)n3n2)C1,CHEMBL5963806,CHEMBL5963806,28170611,CHEMBL5728077,7.7
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4(C)CC4)C3)nc21,CHEMBL5750576,CHEMBL5750576,28170614,CHEMBL5728077,7.7
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CCC(F)(F)C(F)(F)F)C3)nc21,CHEMBL5918596,CHEMBL5918596,28170617,CHEMBL5728077,9.4
COc1cccc2c1nc(N)n1nc([C@H]3CCCN(CCC(F)(F)F)C3)nc21,CHEMBL5764300,CHEMBL5764300,28170620,CHEMBL5728077,7.85
COc1cccc2c1nc(N)n1nc([C@@H]3CCCNC3)nc21,CHEMBL6055099,CHEMBL6055099,28170623,CHEMBL5728077,7.03
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CCC4CC4)C3)nc21,CHEMBL5924192,CHEMBL5924192,28170626,CHEMBL5728077,8.16
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CCN4CCOCC4)C3)nc21,CHEMBL6012635,CHEMBL6012635,28170629,CHEMBL5728077,8.82
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CCCC(F)(F)F)C3)nc21,CHEMBL5826340,CHEMBL5826340,28170632,CHEMBL5728077,8.12
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4CC(F)(F)C4)C3)nc21,CHEMBL5843191,CHEMBL5843191,28170635,CHEMBL5728077,9.15
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4(C)COC4)C3)nc21,CHEMBL6016470,CHEMBL6016470,28170638,CHEMBL5728077,8.52
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4nnc(C)s4)C3)nc21,CHEMBL5880889,CHEMBL5880889,28170641,CHEMBL5728077,8.7
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4nncs4)C3)nc21,CHEMBL5861848,CHEMBL5861848,28170644,CHEMBL5728077,8.72
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ncns4)C3)nc21,CHEMBL5806464,CHEMBL5806464,28170647,CHEMBL5728077,8.49
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ncc(C)s4)C3)nc21,CHEMBL5898014,CHEMBL5898014,28170650,CHEMBL5728077,9.1
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC(F)(F)F)C3)nc21,CHEMBL6012155,CHEMBL6012155,28170653,CHEMBL5728077,9.1
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C[C@@H](C4CC4)C(F)(F)F)C3)nc21,CHEMBL5851875,CHEMBL5851875,28170656,CHEMBL5728077,9.3
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C[C@H](C4CC4)C(F)(F)F)C3)nc21,CHEMBL5765008,CHEMBL5765008,28170659,CHEMBL5728077,9.4
Nc1nc2c(OC(F)F)cccc2c2nc([C@@H]3CCCN(CC(F)F)C3)nn12,CHEMBL5856105,CHEMBL5856105,28170662,CHEMBL5728077,8.92
Nc1nc2cc(Cl)ccc2c2nc([C@@H]3CCCN(CC(F)F)C3)nn12,CHEMBL5909120,CHEMBL5909120,28170665,CHEMBL5728077,8.89
Nc1nc2c(Cl)cccc2c2nc(C3CCCN(CCC(F)(F)F)C3)nn12,CHEMBL5859819,CHEMBL5859819,28170668,CHEMBL5728077,8.01
Nc1nc2ccccc2c2nc([C@@H]3CCCN(CC(F)F)C3)nn12,CHEMBL6028673,CHEMBL6028673,28170671,CHEMBL5728077,7.96
Nc1nc2c(O)cccc2c2nc([C@H]3CCC[C@@H](CCC(F)(F)F)C3)nn12,CHEMBL6008274,CHEMBL6008274,28170674,CHEMBL5728077,7.8
Nc1nc2c(O)cccc2c2nc([C@H]3CCC[C@H](CCC(F)(F)F)C3)nn12,CHEMBL5801083,CHEMBL5801083,28170677,CHEMBL5728077,8.77
Nc1nc2c(O)cccc2c2nc([C@@H]3CCC[C@@H](CCC(F)(F)F)C3)nn12,CHEMBL5830478,CHEMBL5830478,28170680,CHEMBL5728077,9.4
Nc1nc2c(O)cccc2c2nc([C@@H]3CCC[C@H](CCC(F)(F)F)C3)nn12,CHEMBL5777515,CHEMBL5777515,28170683,CHEMBL5728077,7.77
COc1cccc2c1nc(N)n1nc([C@H]3CCC[C@@H](N)C3)nc21,CHEMBL6065523,CHEMBL6065523,28170686,CHEMBL5728077,7.04
COc1cccc2c1nc(N)n1nc([C@H]3CCC[C@H](N)C3)nc21,CHEMBL5921320,CHEMBL5921320,28170689,CHEMBL5728077,7.36
COc1cccc2c1nc(N)n1nc([C@@H]3CCC[C@@H](N)C3)nc21,CHEMBL5943580,CHEMBL5943580,28170692,CHEMBL5728077,6.94
COc1cccc2c1nc(N)n1nc([C@@H]3CCC[C@H](N)C3)nc21,CHEMBL5847718,CHEMBL5847718,28170695,CHEMBL5728077,6.18
CCC(C)(C)N1CCC[C@@H](c2nc3c4cccc(OC)c4nc(N)n3n2)C1,CHEMBL5871446,CHEMBL5871446,28170698,CHEMBL5728077,7.48
COc1cccc2c1nc(N)n1nc([C@H]3CCCCN(CC(F)(F)F)C3)nc21,CHEMBL6001308,CHEMBL6001308,28170701,CHEMBL5728077,9.15
COc1cccc2c1nc(N)n1nc([C@@H]3CCCCN(CC(F)(F)F)C3)nc21,CHEMBL5805350,CHEMBL5805350,28170704,CHEMBL5728077,8.23
COc1cccc2c1nc(N)n1nc(C3CNCC(F)(F)C3)nc21,CHEMBL5998665,CHEMBL5998665,28170707,CHEMBL5728077,8.28
COc1cccc2c1nc(N)n1nc([C@H]3CNCC(F)(F)C3)nc21,CHEMBL5811766,CHEMBL5811766,28170710,CHEMBL5728077,8.62
COc1cccc2c1nc(N)n1nc([C@@H]3CN(CC(F)F)CC(F)(F)C3)nc21,CHEMBL5815310,CHEMBL5815310,28170713;28170716,CHEMBL5728077;CHEMBL5728077,8.96;8.33
COc1cccc2c1nc(N)n1nc([C@H]3CC4CC[C@@H]3N(CC(F)(F)F)C4)nc21,CHEMBL6043386,CHEMBL6043386,28170719,CHEMBL5728077,7.68
COc1cccc2c1nc(N)n1nc([C@H]3CC4CC[C@H]3N(CC(F)(F)F)C4)nc21,CHEMBL5882255,CHEMBL5882255,28170722,CHEMBL5728077,7.27
COc1cccc2c1nc(N)n1nc([C@@H]3CC4CC[C@@H]3N(CC(F)(F)F)C4)nc21,CHEMBL6041429,CHEMBL6041429,28170725,CHEMBL5728077,9.52
COc1cccc2c1nc(N)n1nc([C@@H]3CC4CC[C@H]3N(CC(F)(F)F)C4)nc21,CHEMBL6013361,CHEMBL6013361,28170728,CHEMBL5728077,8.0
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(S(=O)(=O)c4ccccc4)C3)nc21,CHEMBL6022581,CHEMBL6022581,28170731,CHEMBL5728077,8.92
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4ccccc4)C3)nc21,CHEMBL5820326,CHEMBL5820326,28170734,CHEMBL5728077,8.89
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)C(C)(C)C)C3)nc21,CHEMBL5866760,CHEMBL5866760,28170737,CHEMBL5728077,8.36
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4cccs4)C3)nc21,CHEMBL5773023,CHEMBL5773023,28170740,CHEMBL5728077,8.57
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4ocnc4C)C3)nc21,CHEMBL6046518,CHEMBL6046518,28170743,CHEMBL5728077,8.82
COc1cccc(C(=O)N2CCC[C@@H](c3nc4c5cccc(OC)c5nc(N)n4n3)C2)c1,CHEMBL5987060,CHEMBL5987060,28170746,CHEMBL5728077,8.72
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)C(C)(C)F)C3)nc21,CHEMBL5991609,CHEMBL5991609,28170749,CHEMBL5728077,8.96
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC(C)(C)F)C3)nc21,CHEMBL5741831,CHEMBL5741831,28170752,CHEMBL5728077,9.22
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4CCOCC4)C3)nc21,CHEMBL5999742,CHEMBL5999742,28170755,CHEMBL5728077,8.3
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cccnc4)C3)nc21,CHEMBL5871022,CHEMBL5871022,28170758,CHEMBL5728077,8.42
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cc(F)cc(C(F)(F)F)c4)C3)nc21,CHEMBL5841149,CHEMBL5841149,28170761,CHEMBL5728077,8.7
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4CCCC4)C3)nc21,CHEMBL5884787,CHEMBL5884787,28170764,CHEMBL5728077,8.01
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cnc(C)s4)C3)nc21,CHEMBL5872486,CHEMBL5872486,28170767,CHEMBL5728077,8.68
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C4CCC(F)(F)CC4)C3)nc21,CHEMBL5938182,CHEMBL5938182,28170770,CHEMBL5728077,8.23
COc1cccc2c1nc(N)n1nc(C3CCCN(c4ccccc4)C3)nc21,CHEMBL5823431,CHEMBL5823431,28170773,CHEMBL5728077,9.05
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccccc4)C3)nc21,CHEMBL5949200,CHEMBL5949200,28170776,CHEMBL5728077,7.47
COc1cccc2c1nc(N)n1nc(C3CCN(c4cccc(F)c4)C3)nc21,CHEMBL5859422,CHEMBL5859422,28170779,CHEMBL5728077,8.85
COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C4CC4)C3)nc21,CHEMBL5790420,CHEMBL5790420,28170782,CHEMBL5728077,8.92
COc1cccc2c1nc(N)n1nc([C@@H]3CCN(CC(F)(F)F)C3)nc21,CHEMBL6022771,CHEMBL6022771,28170785,CHEMBL5728077,8.7
COc1cccc2c1nc(N)n1nc([C@H]3CN(C4CCC(F)(F)CC4)CCO3)nc21,CHEMBL5892683,CHEMBL5892683,28170788,CHEMBL5728077,8.52
COc1cccc2c1nc(N)n1nc([C@@H]3CC(F)(F)CCO3)nc21,CHEMBL6008820,CHEMBL6008820,28170791,CHEMBL5728077,8.72
COc1cccc2c1nc(N)n1nc([C@H]3CC(F)(F)CCO3)nc21,CHEMBL5810323,CHEMBL5810323,28170794,CHEMBL5728077,8.7
Nc1nc2c3c(ccc2c2nc([C@H]4CCCN(CCC(F)(F)F)C4)nn12)OC(F)(F)O3,CHEMBL5915129,CHEMBL5915129,28170797,CHEMBL5728077,9.1
Nc1nc2c3c(ccc2c2nc([C@@H]4CCCN(CCC(F)(F)F)C4)nn12)OC(F)(F)O3,CHEMBL5851147,CHEMBL5851147,28170800,CHEMBL5728077,7.26
COc1cccc2c1nc(N)n1nc([C@@H]3CC(F)(F)CN3)nc21,CHEMBL5953034,CHEMBL5953034,28170803,CHEMBL5728077,9.3
COc1cccc2c1nc(N)n1nc([C@@H]3CCC(F)(F)CN3)nc21,CHEMBL5917446,CHEMBL5917446,28170806,CHEMBL5728077,8.62
COc1cccc2c1nc(N)n1nc([C@H]3CCC(F)(F)CN3)nc21,CHEMBL6014360,CHEMBL6014360,28170809,CHEMBL5728077,9.52
Cn1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc1=O,CHEMBL5993458,CHEMBL5993458,28195997;28196153;28982147,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.64;8.33;8.64
Cn1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)ccc1=O,CHEMBL5756623,CHEMBL5756623,28196009;28196261;28982159,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.68;9.22;8.68
CN(C)c1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)ccn1,CHEMBL5827075,CHEMBL5827075,28196015;28196276;28982165,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,9.05;9.7;9.05
Cn1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4OC(F)F)nc23)ccc1=O,CHEMBL5956015,CHEMBL5956015,28196027;28196417;28982177,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.55;8.46;8.55
Cn1cc(-c2c(-c3ncco3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc1=O,CHEMBL6007073,CHEMBL6007073,28196039;28196432;28982189,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,7.7;7.44;7.7
Cn1cc(-c2c(-c3ncco3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)ccc1=O,CHEMBL5781725,CHEMBL5781725,28196045;28196447;28982195,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,7.92;8.09;7.92
Cn1cc(-c2c(-n3nccn3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)ccc1=O,CHEMBL5847654,CHEMBL5847654,28196051;28196483;28982201,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.85;7.7;8.85
Nc1nc(-c2ncco2)c(-c2ccc3nccn3c2)c2nc(Cc3ncccc3F)nn12,CHEMBL6063197,CHEMBL6063197,28196057;28196555;28982207,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.52;7.85;8.52
Nc1nc(-c2ccc(F)cc2)c(-c2ccc3nccn3c2)c2nc(Cc3ncccc3F)nn12,CHEMBL5841873,CHEMBL5841873,28196063;28196567;28982213,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.26;9.05;8.26
CCn1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc1=O,CHEMBL5966778,CHEMBL5966778,28196069;28196591;28982219,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.55;8.68;8.55
Nc1cccc(Cc2nc3c(-c4ccc5nccn5c4)c(-c4ccc(F)cc4)nc(N)n3n2)n1,CHEMBL5867675,CHEMBL5867675,28196081;28196627;28982231,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.2;8.74;8.2
Cn1cc(-c2c(-c3ccc(C(F)F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc1=O,CHEMBL5931362,CHEMBL5931362,28196087;28196675;28982237,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.47;7.16;8.47
CC(C)n1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc1=O,CHEMBL5957422,CHEMBL5957422,28196093;28196723;28982243,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.4;9.15;8.4
COc1ccc(-c2nc(N)n3nc(Cc4ncccc4F)nc3c2-c2ccc(=O)n(C)c2)cc1,CHEMBL5988628,CHEMBL5988628,28196105;28196795;28982255,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.38;7.55;8.38
Cn1cc(-c2c(-c3ccc(C(F)(F)F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc1=O,CHEMBL6022055,CHEMBL6022055,28196111;28196807;28982261,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.28;6.74;8.28
Cc1c(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc(=O)n1C,CHEMBL6044836,CHEMBL6044836,28196117;28196855;28982267,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.14;7.51;8.14
Cn1cc(-c2c(-c3cccc(Cl)c3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc1=O,CHEMBL6043653,CHEMBL6043653,28196123;28196903;28982273,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.39;8.26;8.39
COc1cccc(-c2nc(N)n3nc(Cc4ncccc4F)nc3c2-c2ccc(=O)n(C)c2)c1,CHEMBL6030840,CHEMBL6030840,28196129;28196987;28982279,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.44;8.17;8.44
Nc1nc(-c2ncco2)c(-c2ccnc(OC(F)F)c2)c2nc(Cc3c(F)cccc3F)nn12,CHEMBL5795044,CHEMBL5795044,28196135;28197083;28982285,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.26;7.82;8.26
Nc1nc(-c2ncco2)c(-c2ccnc(OC(F)F)c2)c2nc(Cc3ncccc3F)nn12,CHEMBL5810207,CHEMBL5810207,28196141;28197095;28982291,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.08;7.15;8.08
Nc1nc(-n2nccn2)c(-c2ccc3nccn3c2)c2nc(Cc3ncccc3F)nn12,CHEMBL6062538,CHEMBL6062538,28196147;28197191;28982297,CHEMBL5728138;CHEMBL5728138;CHEMBL5729667,8.46;8.11;8.46
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccn1,CHEMBL6022992,CHEMBL6022992,28196168,CHEMBL5728138,7.23
Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Cl)c2)c2nc(Cc3ncccc3F)nn12,CHEMBL5919017,CHEMBL5919017,28196183,CHEMBL5728138,7.25
Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(C(F)(F)F)c2)c2nc(Cc3c(F)cccc3F)nn12,CHEMBL5752625,CHEMBL5752625,28196198,CHEMBL5728138,7.28
COc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)ccn1,CHEMBL5859356,CHEMBL5859356,28196210,CHEMBL5728138,8.72
Nc1nc(-c2ccc(F)cc2)c(-c2ccnnc2)c2nc(Cc3c(F)cccc3F)nn12,CHEMBL5880072,CHEMBL5880072,28196216,CHEMBL5728138,7.2
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4cscn4)nc23)ccn1,CHEMBL5743567,CHEMBL5743567,28196231,CHEMBL5728138,6.99
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4cccc(Cl)c4)nc23)ccn1,CHEMBL5874081,CHEMBL5874081,28196246,CHEMBL5728138,7.23
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4nccs4)nc23)ccn1,CHEMBL5999973,CHEMBL5999973,28196291,CHEMBL5728138,7.47
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(C(C)c4c(F)cccc4F)nc23)ccn1,CHEMBL5856098,CHEMBL5856098,28196306,CHEMBL5728138,7.34
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)c(C)cn1,CHEMBL5990931,CHEMBL5990931,28196321,CHEMBL5728138,7.96
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)cc(C)n1,CHEMBL5760505,CHEMBL5760505,28196336,CHEMBL5728138,8.16
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4cccc(Cl)n4)nc23)ccn1,CHEMBL5960960,CHEMBL5960960,28196351,CHEMBL5728138,7.34
Cc1nccc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)c1C,CHEMBL5813457,CHEMBL5813457,28196363,CHEMBL5728138,6.76
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4cccc(N(C)C)n4)nc23)ccn1,CHEMBL6008177,CHEMBL6008177,28196375,CHEMBL5728138,7.37
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)cc(Cl)n1,CHEMBL5740360,CHEMBL5740360,28196387,CHEMBL5728138,8.92
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4cccc(C#N)n4)nc23)ccn1,CHEMBL5892880,CHEMBL5892880,28196402,CHEMBL5728138,6.99
Nc1nc(-c2ccc(F)cc2)c(-c2ccc(=O)n(C3CCOC3)c2)c2nc(Cc3c(F)cccc3F)nn12,CHEMBL6008157,CHEMBL6008157,28196459,CHEMBL5728138,8.11
Cc1ccc(-c2nc(N)n3nc(Cc4c(F)cccc4F)nc3c2-c2ccc(=O)n(C)c2)cn1,CHEMBL5912720,CHEMBL5912720,28196471,CHEMBL5728138,7.24
Cc1cnc(-c2nc(N)n3nc(Cc4c(F)cccc4F)nc3c2-c2ccc(=O)n(C)c2)o1,CHEMBL5969196,CHEMBL5969196,28196495,CHEMBL5728138,7.82
Cc1coc(-c2nc(N)n3nc(Cc4c(F)cccc4F)nc3c2-c2ccc(=O)n(C)c2)n1,CHEMBL5963502,CHEMBL5963502,28196507,CHEMBL5728138,6.86
Cn1cc(-c2c(Cl)nc(N)n3nc(Cc4c(F)cccc4F)nc23)ccc1=O,CHEMBL5802772,CHEMBL5802772,28196519,CHEMBL5728138,6.8
Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)cn(C)c1=O,CHEMBL5817464,CHEMBL5817464,28196531,CHEMBL5728138,8.42
Cn1nc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4ncccc4F)nc23)ccc1=O,CHEMBL5804476,CHEMBL5804476,28196543,CHEMBL5728138,8.23
Cc1cc(-c2c(-c3ncco3)nc(N)n3nc(Cc4c(F)cccc4F)nc23)cc(C)n1,CHEMBL5812643,CHEMBL5812643,28196579,CHEMBL5728138,7.75
Cn1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(Cc4cccc(N)n4)nc23)ccc1=O,CHEMBL5952384,CHEMBL5952384,28196603,CHEMBL5728138,7.57
Nc1nc(-c2ccc(F)cc2)c(-c2ccc(=O)n(C3CC3)c2)c2nc(Cc3ncccc3F)nn12,CHEMBL5907517,CHEMBL5907517,28196615,CHEMBL5728138,7.7
